Power,V: Speed,T_fwd: Draft_forward,T_aft: Draft_after,HDG: Heading,Hs,Tz,D_wave,U_wind,V_wind
4157.547619,-23.39433333,-10.25,-10.2,198.5355954,0.28510082600000003,3.508017031,115.3810172,-2.695891777,-0.29980895
4150.472784999999,-23.35616667,-10.25,-10.2,206.699752,0.28253955199999997,3.491971351,115.266919,-2.612241181,-0.074893954
4123.852056999999,-23.34685908,-10.25,-10.2,198.5366353,0.28046292,3.47728823,115.18081529999999,-2.532103238,0.117609407
4122.694064,-23.31538462,-10.25,-10.2,180.0,0.277705815,3.46297991,115.0401532,-2.427902319,0.316463875
4143.9239609999995,-23.32525424,-10.25,-10.2,206.70191100000002,0.275449001,3.457923555,114.7245493,-2.347045318,0.463780831
4178.758057,-23.36083333,-10.25,-10.2,198.538222,0.273150275,3.445179483,114.5996185,-2.252126669,0.615376261
4167.84012,-23.36083333,-10.25,-10.2,198.5387926,0.26998940000000005,3.434840442,114.40458659999999,-2.130558673,0.713213867
4158.901143,-23.42518116,-10.25,-10.2,198.53934980000002,0.266779094,3.425004586,114.1668014,-2.025920604,0.785107105
4216.602061999999,-23.4015,-10.25,-10.2,180.0,0.26352104,3.415654876,113.88549270000001,-1.940165137,0.83067314
4300.433959000001,-23.42363946,-10.25,-10.2,198.5402489,0.261453649,3.41536775,113.5599055,-1.892085848,0.84698217
4231.9239210000005,-23.37319933,-10.25,-10.2,198.5407706,0.258228685,3.4008716189999997,113.14259140000001,-1.8708873169999998,0.848464243
4200.5243629999995,-23.38917836,-10.25,-10.2,206.7065325,0.255233688,3.373866455,112.5502071,-1.92490394,0.83631805
4164.277042999999,-23.44920354,-10.25,-10.2,198.5416105,0.252858784,3.351871141,112.090958,-2.007733465,0.794463094
4164.119178,-23.52267281,-10.25,-10.2,206.7076303,0.249904008,3.32338057,111.45439520000001,-2.10943357,0.756398353
4215.4161060000015,-23.48533784,-10.25,-10.2,198.54241330000002,0.247501985,3.3004588310000003,110.97471940000001,-2.180048225,0.734463038
4083.3306519999996,-23.43270386,-10.25,-10.2,206.70867880000003,0.24451409899999998,3.270830956,110.31311389999999,-2.26630654,0.721352694
4082.6794710000004,-23.43175487,-10.25,-10.2,198.5431791,0.242085092,3.247019433,109.81569540000001,-2.322685773,0.720745
4128.007686,-23.5424115,-10.25,-10.2,180.0,0.23906414399999998,3.216295614,109.1320564,-2.3912482,0.7341552509999999
4220.914084000001,-23.51336735,-10.25,-10.2,206.71025369999998,0.236874864,3.1940533689999997,108.41633020000002,-2.4490332319999997,0.743439562
4198.642128999999,-23.50195833,-10.25,-10.2,225.1817988,0.23447326100000002,3.16822933,107.87174479999999,-2.486673858,0.752444222
4315.932607,-23.58318182,-10.25,-10.2,225.18225099999998,0.23118992600000002,3.1323624110000003,107.3011463,-2.521001115,0.764153306
4549.244942999999,-23.68473214,-10.25,-10.2,206.711352,0.22778975,3.096849227,106.70915600000001,-2.551752784,0.772711453
4530.451026,-23.61292727,-10.25,-10.2,225.183126,0.22515876899999998,3.0719686619999997,106.12404740000001,-2.582302229,0.7737349640000001
4529.056906000001,-23.7872,-10.25,-10.2,243.58405580000002,0.163003871,2.311482867,107.8680192,-3.24403952,0.845959844
4260.9521890000005,-23.47702206,-10.25,-10.2,225.18691090000002,0.167416758,2.2998882309999997,108.11383070000001,-3.317251457,0.948534445
4364.830185,-23.49980488,-10.25,-10.2,270.0004945,0.17386409600000002,2.286118993,108.3218384,-3.4551283410000004,1.1039780670000001
4112.0325459999995,-23.33307965,-10.25,-10.2,314.81375810000003,0.177258886,2.279802947,108.7361646,-3.467062308,1.184232232
3943.3751390000007,-23.22136667,-10.25,-10.2,288.3239592,0.17595108199999998,2.279495531,109.28459860000001,-3.319391452,1.156623444
4101.616771,-23.33366667,-10.25,-10.2,288.3240706,0.177669598,2.271008923,109.66969679999998,-3.2419958089999996,1.171415446
4236.4501869999995,-23.29913793,-10.25,-10.2,270.0005236,0.179510255,2.259866506,110.0206483,-3.152965734,1.177243408
4263.485164999999,-23.2636,-10.25,-10.2,288.3241835,0.18099287600000002,2.2479450830000003,110.014125,-3.10756024,1.139349855
4231.707986999999,-23.24348718,-10.25,-10.2,270.00053080000004,0.177665878,2.2396874959999997,109.4425269,-2.964384705,1.026140125
4233.394064000001,-23.19458333,-10.25,-10.2,314.8146606,0.174607398,2.2389787290000003,108.60011340000001,-2.88743542,0.97968241
4264.014115999999,-23.279,-10.25,-10.2,288.3245309,0.169492172,2.234902844,108.0216126,-2.719252446,0.807723
4260.586847,-23.31633333,-10.25,-10.2,314.8152316,0.16582264,2.234997247,107.12998300000001,-2.628040912,0.7013341670000001
4186.503029,-23.31016667,-10.25,-10.2,314.81562460000004,0.161925206,2.234272517,106.5204727,-2.5242306130000003,0.53285626
4336.139988,-23.39277311,-10.25,-10.2,314.8160274,0.16006567900000002,2.233656678,106.3328374,-2.493772005,0.473604766
4260.284739,-23.365,-10.25,-10.2,296.4184833,0.158805586,2.2346638999999997,106.21164240000002,-2.490526246,0.429510902
4190.472221999999,-23.352,-10.25,-10.2,303.52126430000004,0.15843084,2.23813638,106.1300595,-2.510659019,0.459726151
4148.489541,-23.27091667,-10.25,-10.2,314.81707739999996,0.158463673,2.2455162719999997,105.84184029999999,-2.583956996,0.465480687
4146.478061000001,-23.29033333,-10.25,-10.2,296.41933969999997,0.158773688,2.251281987,105.96802609999999,-2.652136196,0.487898438
4148.174690999999,-23.29093333,-10.25,-10.2,314.8177369,0.159337178,2.258465835,106.0747028,-2.7111987969999998,0.580631582
4057.7319240000006,-23.31916667,-10.25,-10.2,314.82896760000006,0.228969597,2.6161192730000002,116.31202590000001,-2.864945451,2.133554856
4140.995711999999,-23.34566667,-10.25,-10.2,303.5333439,0.22748875699999999,2.621088223,118.32175729999999,-2.712924858,2.2048519630000003
4124.749982,-23.282,-10.25,-10.2,314.8302847,0.228218187,2.632374371,120.3956756,-2.587616778,2.3165365469999997
4023.3978450000004,-23.30641026,-10.25,-10.2,303.5345862,0.228414897,2.638607583,122.4130902,-2.485109898,2.425831315
4077.081062,-23.39949664,-10.25,-10.2,296.4305994,0.231125128,2.651516854,124.4219281,-2.422774479,2.578017989
4430.08407,-23.47443609,-10.25,-10.2,314.8319863,0.23376588899999998,2.661801229,125.87437759999999,-2.3628140230000003,2.674638381
4277.128077,-23.48640091,-10.25,-10.2,303.5361901,0.23620758100000003,2.673972589,127.92055559999999,-2.303465215,2.7943783989999997
4051.602776999999,-23.32309764,-10.25,-10.2,314.8333919,0.24156096600000002,2.6935328530000002,129.8614911,-2.29932908,2.952740875
4093.7122259999987,-23.39448333,-10.25,-10.2,314.83410939999993,0.24603977300000002,2.7067535260000004,131.8645652,-2.2879890730000003,3.105467738
4017.4904369999995,-23.32276846,-10.25,-10.2,288.33661010000003,0.25153858100000004,2.7201790519999998,133.8524563,-2.297818695,3.277467377
3957.326473,-23.19684122,-10.25,-10.2,314.83520419999996,0.260002163,2.739435282,134.90036030000002,-2.3748515080000003,3.448944749
4002.798403,-23.24264559,-10.25,-10.2,314.8359463,0.265874531,2.759448037,136.3672557,-2.4454765330000003,3.5981873010000003
4224.398984999999,-23.20741667,-10.25,-10.2,314.8439094,0.326216575,3.199405968,144.7605705,-2.422182357,2.736892606
4216.204542,-23.4122807,-10.25,-10.2,314.8447599,0.330683524,3.219081507,145.8323464,-2.43677934,2.7357093839999997
4331.073928000001,-23.43766816,-10.25,-10.2,314.8456202,0.335647727,3.2414488610000003,146.889747,-2.463979363,2.733584144
4476.986865,-23.61,-10.25,-10.2,314.84649039999994,0.341017707,3.266639333,147.9414774,-2.502939775,2.731349502
4302.583009999999,-23.57305556,-10.25,-10.2,296.44314049999997,0.346289403,3.294413933,149.03142140000003,-2.520142218,2.757146617
4146.760592000001,-23.45803333,-10.25,-10.2,314.84781410000005,0.349035338,3.314127317,148.7801649,-2.573940655,2.6857354780000002
4031.9768489999997,-23.26923333,-10.25,-10.2,314.84870889999996,0.354628014,3.347064521,149.8701914,-2.603884,2.7110666
4029.984261999999,-23.18216667,-10.25,-10.2,314.84961360000005,0.35798959700000005,3.36412579,149.9820105,-2.572487226,2.640311132
3877.157067000001,-23.11096661,-10.25,-10.2,314.8505281,0.361968035,3.383680502,150.06538840000002,-2.550467138,2.570582172
3817.489237999999,-23.23643333,-10.25,-10.2,303.5536067,0.366522497,3.405872649,150.13854540000003,-2.536539437,2.50280806
3849.8190270000005,-23.13509213,-10.25,-10.2,314.85238660000005,0.37356058700000006,3.4309034439999997,149.4179284,-2.619386092,2.4779273440000003
3803.6051240000006,-23.18896667,-10.25,-10.2,314.8533307,0.379046307,3.4575298539999997,149.52779740000003,-2.6480630080000003,2.496673385
4052.578772,-23.11505,-10.25,-10.2,326.1755862,0.384952949,3.487228752,149.6910269,-2.683567229,2.517073592
4076.719886,-23.08447412,-10.25,-10.2,314.855734,0.393784209,3.528637303,150.9547013,-2.6748804219999998,2.594531252
4071.1042450000014,-23.1213,-10.25,-10.2,314.8567125,0.40056741799999995,3.565707986,151.2954345,-2.722329919,2.617838192
4071.376756999999,-23.17766667,-10.25,-10.2,303.5593997,0.40469171299999995,3.592233213,151.46271950000002,-2.749355332,2.6460486690000002
3999.8957920000003,-23.0701,-10.25,-10.2,314.8586992,0.40839595,3.590670947,150.1297181,-2.88023756,2.697198352
4055.6133720000007,-23.10495,-10.25,-10.2,326.18061800000004,0.413117697,3.599702251,149.82170109999998,-2.966259134,2.7773072030000003
3983.8427920000004,-23.16291667,-10.25,-10.2,314.861238,0.4217502,3.623299421,150.50214730000002,-3.0212294460000004,2.91495263
4011.4030539999994,-23.1525,-10.25,-10.2,314.86227080000003,0.428103809,3.636889993,150.0245274,-3.12768072,2.99219223
4056.0577459999995,-23.172,-10.25,-10.2,303.56460150000004,0.435283673,3.65198369,149.4226042,-3.246964707,3.066443085
4070.9466249999996,-23.18616667,-10.25,-10.2,314.8643659,0.43911207700000005,3.65815205,147.703553,-3.421331709,3.036686898
4055.588548999999,-23.19351667,-10.25,-10.2,326.1859252,0.44386859999999995,3.669248143,147.0866326,-3.5641690789999996,3.00225682
4030.608912999999,-23.1953,-10.25,-10.2,314.8670403,0.45022020100000004,3.69894152,147.7293685,-3.665890987,2.986651316
4042.118872,-23.19353333,-10.25,-10.2,303.56906230000004,0.45603292,3.7189209880000003,147.2429205,-3.80601812,2.948722062
4042.92385,-23.17205,-10.25,-10.2,314.86922430000004,0.464172889,3.7398597939999996,145.5650363,-4.009293947,2.8873565169999997
4020.9693319999997,-23.16101667,-10.25,-10.2,314.870331,0.47106033799999997,3.767929296,145.1446354,-4.148070666000001,2.8473526860000002
4021.7986790000004,-23.13873122,-10.25,-10.2,314.8714476,0.478364488,3.799608633,144.7384817,-4.287586355,2.80613647
4093.4866159999992,-23.21958692,-10.25,-10.2,303.57318219999996,0.485981951,3.835258751,144.57992959999999,-4.290678344,2.844486644
4037.0349099999994,-23.10121377,-10.25,-10.2,314.8737105,0.484148629,3.83624742,143.07977150000002,-4.241797942,2.8067922210000003
4018.9654090000013,-23.1441484,-10.25,-10.2,314.87485669999995,0.484991471,3.852114246,142.5840419,-4.177888856,2.809877153
3999.174172,-23.15824121,-10.25,-10.2,303.5763677,0.48669640399999997,3.8695365410000004,141.8945582,-4.120828301,2.814380253
3985.970153000001,-23.17061189,-10.25,-10.2,314.8771787,0.488414465,3.876760623,139.6519733,-4.092742457,2.789310724
4033.832558000001,-23.18603333,-10.25,-10.2,314.8783546,0.492270029,3.896871175,138.5685118,-4.048640353,2.7975541319999997
4005.0763190000007,-23.15835,-10.25,-10.2,314.8795403,0.49522463200000005,3.926107596,137.619768,-3.96686896,2.8207313430000003
4015.7660000000005,-23.18638261,-10.25,-10.2,303.5807427,0.496385151,3.958699476,138.44046840000001,-3.8591670280000003,2.83957723
4012.2422530000013,-23.18083893,-10.25,-10.2,314.8819413,0.49468280299999995,3.985908787,140.0005245,-3.741562343,2.8252848389999996
4002.9256940000005,-23.1926431,-10.25,-10.2,314.8831566,0.49328969799999994,4.026018679,143.251912,-3.6020622980000003,2.8347147539999997
4066.7499039999993,-23.19730435,-10.25,-10.2,314.88438179999997,0.49189050700000003,4.0687163889999995,146.7388831,-3.460310266,2.8422670269999997
4012.5285909999993,-23.20802698,-10.25,-10.2,314.8856169,0.49050012,4.113903528,150.4455044,-3.315774648,2.8476568039999997
3976.6869080000006,-23.16708543,-10.25,-10.2,314.8868618,0.488710455,4.161503612,154.55444730000002,-3.165053817,2.836462796
4018.016909000001,-23.16387543,-10.25,-10.2,303.58757860000003,0.48698255100000004,4.211254674,158.8902659,-3.01255635,2.825153598
3998.160739,-23.16617133,-10.25,-10.2,314.8893813,0.48175708,4.251029575,157.9113956,-2.873546142,2.7854649719999998
4024.763892,-23.15705584,-10.25,-10.2,314.8906559,0.477373061,4.297663469,156.5674768,-2.72892693,2.770736605
3999.1224950000005,-23.15238274,-10.25,-10.2,314.89194039999995,0.473394125,4.344742607,153.8153039,-2.58806523,2.760893663
4071.26934,-23.17225,-10.25,-10.2,314.8932347,0.469821024,4.3921739539999995,149.6559692,-2.452154876,2.755839885
4018.21497,-23.19226691,-10.25,-10.2,314.8945389,0.46617104600000003,4.4422005780000005,143.9936256,-2.335353835,2.711359077
4040.631585,-23.16188679,-10.25,-10.2,314.895853,0.46297653899999996,4.492341175,136.9120582,-2.2190953419999997,2.670958874
4043.985670000001,-23.11069231,-10.25,-10.2,314.897177,0.460228533,4.542640759,128.400476,-2.1041272369999997,2.6339017680000003
4027.5316780000003,-23.11731868,-10.25,-10.2,314.89851089999996,0.457917928,4.593144511,118.4479863,-1.9912255719999998,2.5994211380000003
4036.3131189999995,-23.12320939,-10.25,-10.2,314.8998546,0.456337919,4.648419926,113.2516081,-1.869650146,2.552645725
4050.6050079999995,-23.13835398,-10.25,-10.2,314.9012083,0.455317094,4.709155549,115.1044688,-1.7343834619999998,2.489353849
4069.5326290000003,-23.13769231,-10.25,-10.2,314.90257180000003,0.454248696,4.77249408,118.57097479999999,-1.6375606269999998,2.4359427019999997
4072.4890079999996,-23.1504698,-10.25,-10.2,314.9039452,0.453383208,4.83689788,123.6302238,-1.5367994269999998,2.384110795
4058.795006000001,-23.13900552,-10.25,-10.2,314.9053285,0.45271687200000005,4.902356333999999,130.303733,-1.43203555,2.333158379
4066.963063,-23.13671875,-10.25,-10.2,314.9067217,0.45224558,4.96886077,138.6130351,-1.32328041,2.282401869
4059.429422,-23.12418824,-10.25,-10.2,314.9081247,0.45196527700000005,5.0364020830000005,148.5796682,-1.210551044,2.231155943
4074.2555239999992,-23.14775685,-10.25,-10.2,314.9095377,0.45032202299999996,5.085389054,167.0635938,-1.109483054,2.175949991
4039.4538869999988,-23.19062157,-10.25,-10.2,314.9109606,0.44945917700000004,5.129362,184.9016464,-1.082974539,2.1669573719999997
4079.8219519999993,-23.17555363,-10.25,-10.2,314.9123933,0.44889215299999996,5.175449553,202.96276619999998,-1.06807293,2.161738743
4067.0278310000003,-23.14380952,-10.25,-10.2,303.61139380000003,0.448604803,5.2238139519999995,221.19496040000004,-1.064661052,2.1596310169999997
4068.6688239999994,-23.18980119,-10.25,-10.2,296.4973378,0.44672754299999995,5.263526247,240.19515840000003,-1.088737037,2.147488482
4095.1912840000014,-23.19014463,-10.25,-10.2,314.9160185,0.44485333200000005,5.278998065,249.837415,-1.107899534,2.169828244
4095.2604359999996,-23.17901554,-10.25,-10.2,314.9174858,0.445303212,5.335227188999999,268.2621761,-1.1376169809999999,2.174776011
4052.922781,-23.1502,-10.25,-10.2,314.9189631,0.446000151,5.393441114,287.7078876,-1.201545015,2.1609492759999998
4081.087805,-23.18666667,-10.25,-10.2,314.9204503,0.446904276,5.454519147999999,305.0150613,-1.276639952,2.150345476
4078.224991,-23.13895,-10.25,-10.2,303.6189036,0.449983591,5.49572478,304.94476069999996,-1.31662767,2.139860594
4098.369195,-23.168,-10.25,-10.2,314.9234543,0.45173503600000003,5.53046867,305.3043385,-1.383131261,2.1324271219999997
4074.570117,-23.18502555,-10.25,-10.2,314.92497119999996,0.45528445799999995,5.574632704,305.023604,-1.433166606,2.138469781
4065.3928619999997,-23.12240157,-10.25,-10.2,314.926498,0.45903645,5.620031837000001,304.65056089999996,-1.488278556,2.152040323
4044.5870860000005,-23.17366221,-10.25,-10.2,314.9280347,0.467615319,5.688470918999999,304.1522038,-1.526687191,2.156330224
4042.484750999999,-23.15698795,-10.25,-10.2,326.24537339999995,0.475234934,5.73552565,304.632159,-1.522391465,2.176441449
4077.1433640000005,-23.14499142,-10.25,-10.2,303.6281358,0.48687403100000004,5.819171622000001,303.94817889999996,-1.531243286,2.189519793
4049.514397,-23.13713568,-10.25,-10.2,314.933491,0.493171916,5.858858248,304.24514930000004,-1.555367985,2.2213593830000002
4059.1446690000002,-23.1880303,-10.25,-10.2,314.9350723,0.501505145,5.917820715,303.3914563,-1.5890525290000002,2.257988807
4091.928439999999,-23.23968254,-10.25,-10.2,314.9366634,0.51011964,5.980604607,302.1968933,-1.6324026969999998,2.2998147159999998
4072.708071,-23.25298333,-10.25,-10.2,314.9382645,0.5149274629999999,6.022927295,300.7117266,-1.671403182,2.30913234
4055.7652259999986,-23.23836667,-10.25,-10.2,303.63550110000006,0.520209143,6.0706473139999995,298.94640019999997,-1.720828222,2.315099586
4060.6350489999995,-23.18875,-10.25,-10.2,314.94149639999995,0.524722956,6.114754942,297.14151810000004,-1.7908475730000002,2.31611573
4055.507863,-23.2204,-10.25,-10.2,314.9431272,0.531074872,6.173555288999999,294.75512779999997,-1.861263361,2.315700021
4075.6661429999995,-23.2206,-10.25,-10.2,314.94476789999993,0.5369134870000001,6.2088161710000005,293.2135403,-1.911172263,2.308283823
4032.181348000001,-23.19827465,-10.25,-10.2,314.9464185,0.542087717,6.218453175,292.692887,-1.936442831,2.29574154
4048.7727060000007,-23.21933702,-10.25,-10.2,303.64309560000004,0.547133997,6.239130866,292.03757,-1.9178228019999999,2.302455348
4052.0258509999994,-23.22044674,-10.25,-10.2,314.9497495,0.551527309,6.2550624720000005,291.44614889999997,-1.915746132,2.31022542
4060.20913,-23.23949153,-10.25,-10.2,314.95142989999994,0.556353222,6.281521339,290.789643,-1.8909277919999998,2.313017895
4057.7956480000003,-23.21541156,-10.25,-10.2,314.9531202,0.560874313,6.3119405770000006,290.14034910000004,-1.864790021,2.305280306
4033.6792649999998,-23.22623509,-10.25,-10.2,314.9548204,0.565752977,6.342836302,289.4649316,-1.856088074,2.2944812569999997
4003.74054,-23.29342561,-10.25,-10.2,303.6509197,0.570984863,6.37399126,288.76482269999997,-1.863106746,2.281580767
4124.436711000001,-23.21805,-10.25,-10.2,270.0025192,0.576534852,6.393617441,288.09759039999994,-1.865107641,2.260933401
4094.3260569999993,-23.23628333,-10.25,-10.2,288.41116989999995,0.573061916,6.376754537,288.0760705,-1.8728198980000001,2.3053231309999997
4105.6969500000005,-23.31583514,-10.25,-10.2,288.4116912,0.574612797,6.377208952,287.6753063,-1.894935466,2.325234156
4076.470662999999,-23.22791667,-10.25,-10.2,288.4122139,0.5764987079999999,6.377066547,287.23828199999997,-1.9275857840000001,2.351260383
4071.885070000001,-23.22765,-10.25,-10.2,270.0025409,0.5787150910000001,6.3763413479999995,286.76601760000005,-1.970034415,2.383961079
4080.765021,-23.24946667,-10.25,-10.2,288.4127381,0.57595795,6.357695744,286.66380319999996,-2.014960229,2.450257071
4082.333178,-23.248356400000002,-10.25,-10.2,270.00169869999996,0.57851239,6.360665689,286.2059178,-2.077211146,2.424446882
4073.956595999999,-23.24163333,-10.25,-10.2,288.41326380000004,0.576515517,6.349068191000001,286.13881660000004,-2.129036825,2.431158796
4115.179682999999,-23.25293333,-10.25,-10.2,288.4137911,0.578783549,6.3641039070000005,285.6539583,-2.12632934,2.3615751609999998
4115.3675379999995,-23.22763333,-10.25,-10.2,270.00256260000003,0.5813805329999999,6.377169192999999,285.1318369,-2.139970995,2.2956258330000003
4080.882689000001,-23.22696667,-10.25,-10.2,284.02147310000004,0.578324309,6.3741912979999995,285.0583586,-2.148746247,2.252798883
4078.388591,-23.256567800000003,-10.25,-10.2,270.0017132,0.580661789,6.385176173,284.478609,-2.178667499,2.172756414
4058.9734,-23.24937238,-10.25,-10.2,270.0008566,0.5789705479999999,6.372181382999999,284.3276022,-2.2306718759999997,2.185654134
4110.826767000001,-23.23417021,-10.25,-10.2,314.9630524,0.578086011,6.357571803,284.1743061,-2.296972648,2.2196874230000003
4081.8710340000007,-23.18997193,-10.25,-10.2,277.12281010000004,0.583603138,6.354826192999999,283.49023569999997,-2.393457452,2.240496834
4072.527584999999,-23.17548333,-10.25,-10.2,288.41591489999996,0.585050417,6.347113372000001,282.65244160000003,-2.487631606,2.134646424
4075.649789,-23.20048333,-10.25,-10.2,270.0025915,0.590186711,6.338014609,281.84218250000004,-2.6111246759999998,2.129950097
4075.8960020000004,-23.2138,-10.25,-10.2,288.4164497,0.589172622,6.320064313,281.5480021,-2.70491013,2.130890382
4081.6491290000004,-23.18173333,-10.25,-10.2,270.00259869999996,0.595988295,6.325079702999999,280.5366531,-2.728201893,2.1220800580000003
4117.100209000001,-23.20436667,-10.25,-10.2,288.4169859,0.5956631729999999,6.32041577,280.1480004,-2.7151848530000002,2.117685091
4125.000197,-23.20942761,-10.25,-10.2,288.4175236,0.602995201,6.3261435729999995,279.0904057,-2.725183877,2.115061539
4094.13662,-23.18936667,-10.25,-10.2,270.0026132,0.6106923000000001,6.332171895,277.9987564,-2.728779331,2.118067828
4131.471239000001,-23.123875,-10.25,-10.2,288.41806280000003,0.610495392,6.330088394,277.6110925,-2.698220257,2.114815063
4094.742503999999,-23.12704545,-10.25,-10.2,288.4186035,0.615264047,6.338148583,276.76253219999995,-2.647616813,2.115200914
4126.71784,-23.13413636,-10.25,-10.2,270.0026277,0.61989188,6.352053966000001,275.9370711,-2.509878322,2.044121062
4100.839654,-23.27051667,-10.25,-10.2,288.4191458,0.619388929,6.357436172999999,275.59886760000006,-2.38325411,1.968149011
4124.897929,-23.3014044,-10.25,-10.2,270.0026349,0.624298783,6.373260532000001,274.7500933,-2.2396727000000003,1.904035055
